epoch,boarding,od_flow,od_line_flow,alighting
330,-0.22389330775657967,-0.08038921235726515,0.6029804486574364,0.05820040281338312
331,-0.1588076373784122,-0.026935030812994976,0.6229159095776546,0.14326264416147017
332,-0.09787839063196024,0.02224755973468273,0.6409986841698514,0.21863641126856803
333,-0.040757540823281424,0.06766455685028161,0.6574612869686884,0.28527928769383093
334,0.01288696319848881,0.10979211950311618,0.6725226803439281,0.34411127280088494
335,0.063368863676046,0.14907304453982162,0.6863866369596334,0.3960080518044906
336,0.11098165700598628,0.18591393904190956,0.6992404155488574,0.4417952164446146
337,0.1559970848339023,0.22068313650029825,0.7112537728360748,0.48224353610186454
338,0.19866407106510053,0.253709380436029,0.7225783235556043,0.5180653451763126
339,0.23920810865705278,0.2852812745584402,0.7333472494598519,0.5499120769576618
340,0.27783108646437404,0.31564747504972246,0.7436753475552966,0.5783729388753422
341,0.3147115338808413,0.3450175792287584,0.7536593980582036,0.6039746906711805
342,0.35000525010223804,0.3735636465897999,0.7633788241448491,0.6271824571796578
343,0.38384627591348885,0.40142227367702155,0.7728966087850448,0.6484014821911062
344,0.41634815922243373,0.428697133800386,0.7822604289690027,0.6679797100844744
345,0.44760546120506706,0.45546188629866036,0.791503964518042,0.6862110679248601
346,0.4776954478373734,0.4817633577423375,0.8006483373501048,0.7033393125320713
347,0.5066799115955357,0.5076248987748819,0.8097036374014198,0.71956230432711
348,0.534607069951524,0.533049824706358,0.8186704931696028,0.7350365719938257
349,0.5615134906620912,0.5580248549068998,0.8275416477835699,0.7498820384232082
350,0.58742599840771,0.5825234748765258,0.8363035053472041,0.7641867882150385
351,0.6123635227453343,0.6065091549846182,0.8449376167748406,0.7780117693468255
352,0.6363388532762368,0.6299383707169559,0.8534220791836973,0.7913953356635441
353,0.6593602741121911,0.6527633803506248,0.8617328279067193,0.8043575518433261
354,0.6814330559066584,0.6749347268893813,0.8698448051492272,0.8169041977995355
355,0.7025607897042738,0.6964034415110611,0.8777329940816911,0.8290304245425659
356,0.7227465524986257,0.7171229354628494,0.8853733116225405,0.8407240279107943
357,0.741993899563351,0.737050576121547,0.8927433572359563,0.8519683199608914
358,0.7603076832598838,0.7561489507092627,0.8998230186958062,0.862744589950545
359,0.777694702082513,0.7743868278667049,0.9065949389179867,0.873034157601533
360,0.7941641871584494,0.7917398329233623,0.9130448506284422,0.8828200306166566
361,0.8097281362775455,0.8081908572838451,0.9191617878167836,0.8920881862140277
362,0.824401507798063,0.8237302259120288,0.9249381846405372,0.900828502753171
363,0.8382022884871159,0.8383556494944768,0.930369873715303,0.9090353724086533
364,0.8511514505405424,0.8520719895673369,0.9354559965797488,0.916708029371941
365,0.8632728137258001,0.8648908657689433,0.9401988395935059,0.9238506303222601
366,0.8745928288457081,0.8768301345107379,0.9446036086453853,0.9304721250067924
367,0.8851402985758238,0.8879132678220194,0.9486781558554893,0.9365859548234016
368,0.894946051231247,0.8981686600018907,0.9524326709856531,0.9422096164259763
369,0.9040425822183216,0.9076288880886811,0.9558793495670344,0.947364125698886
370,0.9124636768725585,0.9163299501182077,0.9590320488510206,0.9520734151014286
371,0.9202440271259734,0.924310502773078,0.9619059416295752,0.9563636944952111
372,0.9274188530344891,0.931611117410901,0.9645171767931395,0.9602628022661934
373,0.934023538677786,0.9382735706833271,0.9668825542369455,0.9637995699651472
374,0.9400932903669407,0.944340183100952,0.9690192204274288,0.9670032199372304
375,0.9456628235038711,0.949853216037736,0.970944389634735,0.9699028116081294
376,0.9507660828721075,0.9548543348733388,0.9726750945577655,0.972526748346461
377,0.9554359996377346,0.9593841433061,0.974227968844223,0.9749023532245376
378,0.9597042869346301,0.9634817913882615,0.9756190628651611,0.9770555186339518
379,0.963601274626096,0.9671846575838806,0.9768636930628074,0.9790104316463563
380,0.9671557826965581,0.970528103163925,0.977976324268388,0.9807893742958029
381,0.9703950317471237,0.9735452955569167,0.9789704835950341,0.9824125956341421
382,0.9733445882564028,0.9762670958812778,0.9798587038564653,0.9838982504969761
383,0.976028341626285,0.9787220048011772,0.980652493947281,0.9852623984216671
384,0.9784685095591974,0.9809361600657148,0.9813623332433269,0.9865190550744714
385,0.9806856680018065,0.9829333785978922,0.9819976868348679,0.987680287852669
386,0.9826988017291575,0.9847352357740311,0.9825670382820689,0.9887563470009795
387,0.9845253716185449,0.9863611745494545,0.9830779365697859,0.9897558235829136
388,0.9861813947571595,0.9878286373113876,0.9835370540231485,0.9906858259342013
389,0.9876815337232733,0.9891532137414613,0.9839502521118,0.9915521667503436
390,0.9890391916580512,0.9903487985128235,0.9843226523032016,0.992359553674963
391,0.9902666100845191,0.991427753295555,0.9846587094082733,0.9931117771112454
392,0.991374966812811,0.992401068264805,0.9849622851804405,0.9938118899281478
393,0.9923744716786674,0.9932785190668679,0.9852367202673844,0.9944623747319838
394,0.9932744582789206,0.9940688159702324,0.9854849029602049,0.9950652953823019
395,0.9940834702789125,0.9947797426858446,0.9857093335255782,0.9956224304134251
396,0.9948093412600973,0.9954182830616899,0.9859121832328256,0.9961353869498362
397,0.995459267441393,0.995990734523653,0.9860953474914111,0.9966056945508166
398,0.9960398729373754,0.9965028077339227,0.9862604927889389,0.9970348791692678
399,0.9965572675045875,0.9969597124604886,0.9864090973606823,0.9974245180490446
400,0.997017096970683,0.9973662300908361,0.9865424857262769,0.9977762769074393
401,0.9974245867383815,0.9977267735776217,0.9866618573962168,0.9980919311526039
402,0.9977845789076044,0.9980454358748327,0.9867683101804207,0.9983733731719985
403,0.9981015636665017,0.9983260281133008,0.9868628586247948,0.998622607903463
404,0.9983797056684464,0.9985721088802253,0.9869464481618256,0.998841738974282
405,0.9986228661414785,0.9987870060160529,0.9870199655910014,0.999032947677072
406,0.9988346214738781,0.9989738323323494,0.9870842465080416,0.9991984669574869
407,0.9990182789896923,0.9991354965956236,0.9871400802826575,0.9993405524316163
408,0.9991768905765189,0.9992747110242102,0.9871882131471519,0.9994614522448875
409,0.9993132647600041,0.9993939964179922,0.9872293499069101,0.999563377343427
410,0.9994299777405055,0.9994956858932881,0.9872641547228642,0.9996484734666596
411,0.9995293838219929,0.9995819280362962,0.9872932513491869,0.9997187958988276
412,0.9996136255758173,0.9996546901258904,0.9873172231402971,0.9997762877481482
413,0.9996846439962228,0.9997157619170401,0.9873366130727382,0.9998227622649369
414,0.9997441888235074,0.9997667603253233,0.9873519239622002,0.9998598894719499
415,0.9997938291370363,0.9998091352153549,0.987363618995887,0.9998891871674086
416,0.9998349642556653,0.9998441763747504,0.9873721226471145,0.9999120161778771
417,0.9998688349287335,0.9998730216526349,0.987377821993452,0.9999295795869115
418,0.9998965347572355,0.9998966661587868,0.9873810684224432,0.9999429255471967
419,0.9999190217521564,0.999915972356464,0.9873821796800893,0.999952953198351
420,0.9999371299148739,0.9999316808381296,0.9873814421966143,0.9999604211581979
421,0.999951580712276,0.9999444215473975,0.9873791136110323,0.999965958029551
422,0.9999629943157595,0.9999547252007199,0.9873754254099408,0.9999700743642519
423,0.9999719004773578,0.9999630346664438,0.9873705855958443,0.9999731755475839
424,0.9999787489265113,0.9999697160744628,0.9873647813051369,0.9999755751052521
425,0.9999839191860552,0.9999750694542526,0.9873581813045662,0.9999775079877435
426,0.999987729724441,0.9999793387300926,0.9873509383064836,0.9999791434490183
427,0.9999904463816995,0.99998272093737,0.987343191056439,0.9999805972042876
428,0.9999922900279862,0.9999853745608163,0.9873350661607524,0.9999819426216282
429,0.9999934434346361,0.9999874269324168,0.9873266796357627,0.9999832207712815
430,0.9999940573575916,0.9999889806619064,0.9873181381738163,0.9999844492221068
431,0.9999942558511357,0.9999901191049099,0.9873095401331423,0.9999856295347369
432,0.9999941408455225,0.9999909109018976,0.9873009762691618,0.9999867534539671
433,0.9999937960349836,0.9999914136445502,0.9872925302332097,0.9999878078477707
434,0.9999932901325316,0.9999916767444827,0.9872842788709619,0.9999887784765129
435,0.9999926795549289,0.9999917435924884,0.9872762923570375,0.9999896527033177
436,0.9999920106052623,0.999991653104656,0.9872686342043538,0.9999904212753657
437,0.9999913212219474,0.9999914407552462,0.9872613611870125,0.999991079316733
438,0.999990642361998,0.999991139195575,0.9872545232140176,0.9999916266770273
439,0.9999899990833736,0.9999907785539419,0.9872481631882352,0.9999920677774936
440,0.9999894113865581,0.9999903865045382,0.9872423168810026,0.9999924110885493
441,0.9999888948696318,0.9999899881839807,0.9872370128479958,0.9999926683609842
442,0.9999884612443749,0.9999896060233135,0.9872322724066561,0.9999928537184392
443,0.9999881187537556,0.999989259551694,0.987228109689969,0.9999929827023496
444,0.9999878725238703,0.9999889652160974,0.9872245317859205,0.999993071343253
445,0.9999877248762927,0.9999887362497959,0.9872215389667613,0.9999931353151057
446,0.9999876756201173,0.9999885826114899,0.9872191250074648,0.9999931892127361
447,0.9999877223369439,0.9999885110071719,0.9872172775886193,0.9999932459773706
448,0.9999878606667681,0.9999885249982984,0.9872159787755291,0.9999933164817323
449,0.9999880845983171,0.9999886251928101,0.9872152055625839,0.9999934092748111
450,0.9999883867638307,0.9999888095100261,0.9872149304699981,0.999993530477203
451,0.999988758735633,0.9999890735064405,0.9872151221788041,0.9999936838109251
452,0.9999891913200105,0.9999894107468973,0.9872157461894642,0.999993870742781
453,0.9999896748428626,0.9999898132043818,0.9872167654895702,0.9999940907175078
454,0.9999901994211924,0.9999902716715763,0.9872181412167494,0.9999943414558644
455,0.9999907552146825,0.9999907761682031,0.9872198333039859,0.999994619293263
456,0.9999913326522084,0.9999913163298076,0.9872218010960001,0.9999949195361998
457,0.9999919226290807,0.9999918817658092,0.9872240039270125,0.9999952368163263
458,0.9999925166719604,0.9999924623771803,0.9872264016520348,0.9999955654252122
459,0.9999931070696487,0.9999930486268123,0.9872289551257137,0.9999958996164235
460,0.999993686969226,0.9999936317583252,0.9872316266246084,0.9999962338652303
461,0.9999942504382353,0.9999942039616556,0.987234380210548,0.9999965630798543
462,0.9999947924946931,0.9999947584860785,0.9872371820343402,0.9999968827615069
463,0.9999953091076372,0.9999952897033407,0.9872400005805441,0.999997189113417
464,0.999995797171652,0.9999957931252057,0.9872428068552527,0.9999974791015248
465,0.9999962544593288,0.9999962653809594,0.9872455745198452,0.9999977504714715
466,0.9999966795559253,0.9999967041612521,0.9872482799744526,0.9999980017279224
467,0.9999970717805912,0.9999971081351042,0.9872509023954517,0.9999982320831575
468,0.99999743109845,0.9999974768470005,0.987253423731669,0.9999984413822591
469,0.9999977580275873,0.9999978106007856,0.987255828664159,0.9999986300122055
470,0.9999980535446299,0.9999981103366105,0.9872581045344447,0.9999987988017898
471,0.9999983189921396,0.9999983775065143,0.9872602412460071,0.9999989489186197
472,0.9999985559905188,0.9999986139534321,0.9872622311435932,0.9999990817685745
473,0.9999987663565638,0.9999988217975294,0.987264068874632,0.9999991989021009
474,0.9999989520302428,0.9999990033328552,0.9872657512367012,0.9999993019306653
475,0.9999991150107274,0.9999991609364056,0.9872672770146251,0.999999392455632
476,0.9999992573022056,0.9999992969908426,0.9872686468103984,0.9999994720108365
477,0.9999993808695563,0.9999994138213488,0.987269862868762,0.9999995420192297
478,0.9999994876035855,0.9999995136464419,0.9872709289008961,0.9999996037631983
479,0.9999995792952167,0.9999995985420224,0.9872718499083712,0.9999996583675455
480,0.9999996576177945,0.999999670417517,0.9872726320091924,0.9999997067936486
481,0.9999997241165051,0.9999997310026745,0.9872732822675158,0.999999749842997
482,0.9999997802038215,0.9999997818433889,0.9872738085283814,0.9999997881681442
483,0.9999998271598595,0.9999998243048519,0.9872742192586107,0.9999998222890694
484,0.999999866136546,0.9999998595803419,0.9872745233948474,0.9999998526130157
485,0.9999998981645771,0.9999998887040464,0.9872747301995772,0.9999998794560324
486,0.999999924162232,0.9999999125664621,0.9872748491258349,0.999999903064674
487,0.9999999449452395,0.9999999319310965,0.987274889691199,0.9999999236365826
488,0.9999999612370202,0.9999999474514084,0.9872748613615727,0.9999999413389664
489,0.9999999736787708,0.9999999596871438,0.9872747734451544,0.9999999563242871
490,0.9999999828389889,0.99999996911944,0.9872746349969119,0.9999999687427468
491,0.9999999892221645,0.9999999761642756,0.9872744547337803,0.9999999787514241
492,0.9999999932764757,0.9999999811840302,0.9872742409607098,0.999999986520127
493,0.9999999954004254,0.9999999844970724,0.9872740015075983,0.999999992234209
494,0.9999999959484303,0.9999999863854259,0.9872737436770381,0.9999999960947333
495,0.9999999952354351,0.9999999871006635,0.9872734742027173,0.999999998316456
496,0.9999999935406698,0.9999999868682444,0.987273199218206,0.9999999991241507
497,0.9999999911106846,0.999999985890554,0.9872729242357704,0.999999998747808
498,0.999999988161819,0.9999999843489252,0.9872726541347558,0.9999999974172205
499,0.9999999848822505,0.9999999824049104,0.9872723931589975,0.9999999953564207
500,0.9999999814337616,0.9999999802010623,0.9872721449226339,0.9999999927783705
501,0.9999999779533464,0.9999999778614446,0.9872719124236302,0.9999999898802239
502,0.9999999745547532,0.9999999754920554,0.9872716980642565,0.9999999868394038
503,0.9999999713300358,0.9999999731813085,0.9872715036777241,0.9999999838106461
504,0.999999968351163,0.9999999710006671,0.9872713305601435,0.9999999809240873
505,0.9999999656717102,0.9999999690054909,0.9872711795069556,0.999999978284399
506,0.9999999633286384,0.9999999672361171,0.9872710508529765,0.9999999759709147
507,0.9999999613441475,0.9999999657191659,0.9872709445152076,0.9999999740386427
508,0.9999999597275798,0.99999996446904,0.9872708600375855,0.9999999725200269
509,0.9999999584773384,0.9999999634895661,0.987270796636874,0.9999999714272948
510,0.9999999575827827,0.9999999627757218,0.9872707532489506,0.9999999707552216
511,0.9999999570260619,0.999999962315383,0.9872707285747876,0.9999999704841412
512,0.9999999567838466,0.9999999620910316,0.9872707211254907,0.9999999705830451
513,0.9999999568289277,0.999999962081366,0.9872707292658245,0.9999999710126273
514,0.999999957131655,0.9999999622627694,0.9872707512557208,0.999999971728155
515,0.9999999576611956,0.9999999626105988,0.9872707852893438,0.9999999726820725
516,0.9999999583866013,0.999999963100271,0.9872708295313534,0.9999999738262686
517,0.9999999592776817,0.9999999637081347,0.9872708821500875,0.999999975113967
518,0.9999999603056863,0.9999999644121272,0.9872709413474492,0.9999999765012219
519,0.9999999614438054,0.9999999651922252,0.9872710053853573,0.999999977948022
520,0.9999999626675073,0.999999966030708,0.9872710726086812,0.9999999794190249
521,0.9999999639547272,0.9999999669122566,0.9872711414646427,0.9999999808839569
522,0.9999999652859333,0.9999999678239155,0.987271210518718,0.9999999823177236
523,0.9999999666440914,0.9999999687549498,0.9872712784671299,0.9999999837002813
524,0.9999999680145512,0.999999969696623,0.9872713441460544,0.9999999850163247
525,0.9999999693848753,0.9999999706419286,0.9872714065377113,0.9999999862548397
526,0.999999970744634,0.9999999715852986,0.9872714647735347,0.9999999874085734
527,0.9999999720851791,0.9999999725223115,0.9872715181346485,0.9999999884734638
528,0.9999999733994157,0.9999999734494175,0.9872715660498893,0.9999999894480648
529,0.9999999746815809,0.9999999743636938,0.9872716080916341,0.999999990332998
530,0.999999975927039,0.9999999752626404,0.9872716439697032,0.9999999911304522
531,0.9999999771321001,0.9999999761440181,0.9872716735236077,0.9999999918437451
532,0.999999978293862,0.9999999770057331,0.9872716967134161,0.9999999924769548
533,0.9999999794100805,0.9999999778457621,0.9872717136095086,0.9999999930346252
534,0.9999999804790634,0.9999999786621173,0.9872717243814814,0.9999999935215389
535,0.9999999814995892,0.9999999794528422,0.9872717292864521,0.9999999939425557
536,0.9999999824708441,0.9999999802160322,0.9872717286570054,0.9999999943025046
537,0.9999999833923761,0.9999999809498722,0.9872717228890016,0.9999999946061207
538,0.9999999842640616,0.9999999816526843,0.9872717124294537,0.9999999948580153
539,0.9999999850860795,0.9999999823229793,0.9872716977646605,0.9999999950626713
540,0.9999999858588919,0.9999999829595037,0.987271679408761,0.9999999952244508
541,0.9999999865832259,0.9999999835612817,0.9872716578928569,0.9999999953476103
542,0.9999999872600558,0.9999999841276463,0.9872716337548273,0.9999999954363142
543,0.9999999878905845,0.9999999846582578,0.9872716075299381,0.9999999954946454
544,0.9999999884762216,0.9999999851531094,0.9872715797423282,0.9999999955266062
545,0.9999999890185589,0.9999999856125205,0.987271550897432,0.9999999955361114
546,0.9999999895193435,0.9999999860371179,0.9872715214753817,0.999999995526971
547,0.9999999899804485,0.999999986427808,0.9872714919254063,0.9999999955028663
548,0.9999999904038426,0.9999999867857399,0.9872714626612373,0.9999999954673189
549,0.9999999907915589,0.999999987112265,0.9872714340575021,0.9999999954236556
550,0.9999999911456643,0.9999999874088926,0.9872714064470822,0.9999999953749736
551,0.9999999914682314,0.9999999876772461,0.9872713801193932,0.9999999953241061
552,0.999999991761311,0.9999999879190196,0.9872713553195338,0.999999995273591
553,0.9999999920269098,0.9999999881359393,0.9872713322482434,0.999999995225647
554,0.9999999922669703,0.9999999883297288,0.9872713110625959,0.999999995182156
555,0.9999999924833551,0.9999999885020796,0.9872712918773553,0.9999999951446531
556,0.9999999926778356,0.9999999886546279,0.9872712747669109,0.9999999951143266
557,0.999999992852084,0.9999999887889381,0.9872712597677098,0.9999999950920248
558,0.9999999930076694,0.9999999889064907,0.9872712468811018,0.9999999950782722
559,0.9999999931460574,0.9999999890086765,0.9872712360765117,0.9999999950732916
560,0.9999999932686117,0.9999999890967949,0.9872712272948585,0.9999999950770326
561,0.9999999933765983,0.9999999891720557,0.9872712204521403,0.9999999950892045
562,0.9999999934711923,0.9999999892355839,0.9872712154431107,0.9999999951093113
563,0.9999999935534837,0.9999999892884263,0.9872712121449766,0.9999999951366899
564,0.9999999936244858,0.9999999893315589,0.9872712104210515,0.9999999951705472
565,0.9999999936851427,0.9999999893658948,0.9872712101243084,0.9999999952099964
566,0.9999999937363365,0.999999989392292,0.9872712111007792,0.9999999952540918
567,0.9999999937788943,0.9999999894115592,0.9872712131927565,0.9999999953018601
568,0.9999999938135941,0.9999999894244629,0.9872712162417626,0.9999999953523289
569,0.99999999384117,0.9999999894317303,0.987271220091254,0.9999999954045505
570,0.9999999938623165,0.9999999894340529,0.9872712245890393,0.9999999954576231
571,0.9999999938776916,0.9999999894320885,0.9872712295893961,0.9999999955107057
572,0.9999999938879189,0.9999999894264614,0.9872712349548763,0.9999999955630324
573,0.9999999938935898,0.9999999894177622,0.9872712405577981,0.9999999956139194
574,0.9999999938952638,0.999999989406547,0.9872712462814257,0.9999999956627716
575,0.9999999938934696,0.9999999893933353,0.9872712520208476,0.9999999957090853
576,0.9999999938887048,0.9999999893786095,0.9872712576835629,0.9999999957524478
577,0.9999999938814359,0.9999999893628121,0.987271263189794,0.9999999957925364
578,0.9999999938720986,0.9999999893463453,0.9872712684725444,0.9999999958291143
579,0.9999999938610974,0.9999999893295699,0.9872712734774256,0.999999995862026
580,0.9999999938488054,0.9999999893128045,0.9872712781622749,0.9999999958911927
581,0.9999999938355657,0.9999999892963264,0.9872712824965933,0.9999999959166044
582,0.9999999938216901,0.9999999892803717,0.9872712864608278,0.9999999959383142
583,0.9999999938074615,0.9999999892651373,0.9872712900455265,0.9999999959564316
584,0.9999999937931338,0.9999999892507824,0.9872712932503936,0.9999999959711144
585,0.9999999937789331,0.9999999892374314,0.9872712960832708,0.999999995982563
586,0.9999999937650598,0.9999999892251763,0.9872712985590685,0.9999999959910119
587,0.9999999937516889,0.99999998921408,0.9872713006986746,0.9999999959967244
588,0.9999999937389725,0.9999999892041794,0.9872713025278592,0.9999999959999855
589,0.999999993727041,0.9999999891954893,0.9872713040761982,0.999999996001095
590,0.9999999937160043,0.9999999891880048,0.9872713053760324,0.9999999960003626
591,0.9999999937059546,0.9999999891817055,0.9872713064614793,0.9999999959981012
592,0.9999999936969668,0.9999999891765581,0.9872713073675097,0.9999999959946223
593,0.9999999936891005,0.9999999891725191,0.9872713081291017,0.9999999959902309
594,0.9999999936824016,0.9999999891695378,0.9872713087804792,0.9999999959852208
595,0.9999999936769033,0.9999999891675585,0.9872713093544427,0.9999999959798709
596,0.9999999936726277,0.9999999891665224,0.9872713098817961,0.9999999959744417
597,0.9999999936695866,0.9999999891663696,0.98727131039087,0.999999995969172
598,0.9999999936677828,0.99999998916704,0.9872713109071446,0.9999999959642772
599,0.9999999936672113,0.9999999891684753,0.9872713114529663,0.9999999959599469
600,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
601,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
602,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
603,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
604,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
605,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
606,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
607,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
608,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
609,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
610,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
611,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
612,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
613,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
614,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
615,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
616,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
617,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
618,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
619,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
620,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
621,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
622,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
623,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
624,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
625,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
626,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
627,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
628,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
629,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
630,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
631,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
632,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
633,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
634,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
635,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
636,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
637,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
638,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
639,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
640,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
641,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
642,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
643,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
644,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
645,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
646,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
647,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
648,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
649,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
650,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
651,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
652,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
653,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
654,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
655,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
656,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
657,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
658,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
659,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
660,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
661,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
662,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
663,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
664,0.9999999936678594,0.9999999891706194,0.9872713120473587,0.9999999959563441
